Date,Mkt-RF,SMB,HML,RMW,CMA,RF,Mom,PC1,PC2,PC3,PC4,Regime,LaggedRegime
2018-10-31,-7.64,-4.38,3.38,1.03,3.6,0.19,-2.06,0.3703672093190438,-0.5200545274635524,-1.3495668073264482,-0.04522723937791903,1,1
2018-11-30,1.71,-0.81,0.36,-0.61,0.4,0.18,-1.4,0.12286563046705488,-0.07974672598081255,-1.630743500774564,-0.9244812739544395,1,1
2018-12-31,-9.55,-2.81,-1.92,-0.03,0.24,0.19,1.76,-0.10548381697419608,0.17402330907818794,-1.8440158098419879,-0.08292067263108258,1,1
2019-01-31,8.36,2.91,-0.39,-0.73,-1.65,0.21,-8.62,-0.11973711382070697,-0.18706982822197687,-1.7134100894132933,-0.8343926299877813,1,1
2019-02-28,3.42,1.72,-2.66,0.16,-1.54,0.18,0.5,0.29717176549971347,-1.0970277478795645,-1.3117814603954383,0.16469754297851702,1,1
2019-03-31,1.1,-3.52,-4.14,0.88,-0.9,0.19,2.24,0.31671505670010236,-1.262736111226822,-1.2732718581904132,0.3311183684469452,1,1
2019-04-30,3.97,-1.15,2.13,1.61,-2.18,0.21,-2.91,0.408221408023585,-1.5050952280578946,-1.2159010283684157,0.14833004368846453,1,1
2019-05-31,-6.92,-1.56,-2.45,-0.48,1.76,0.21,7.55,0.06054368664700624,-0.8226093977691524,-1.686374699057245,-0.7268286970006298,1,1
2019-06-30,6.92,0.37,-0.64,0.89,-0.42,0.18,-2.24,-0.21087235724845768,-0.8519718053024947,-1.7807723364923083,-0.9207000396304299,1,1
2019-07-31,1.22,-1.82,0.5,-0.13,0.37,0.19,2.92,0.11597245515872212,-1.5510876412801535,-1.410277503919633,-0.3051850370119905,1,1
2019-08-31,-2.55,-3.25,-4.77,0.53,-0.62,0.16,7.51,-0.2042451371999294,-1.1305362338571427,-1.9491623954709993,-0.3580621878082786,1,1
2019-09-30,1.42,0.29,6.76,1.82,3.38,0.18,-6.74,-0.04253610789956674,-1.4652818727394274,-1.8002964168833075,-0.37380649823727086,1,1
2019-10-31,2.07,0.25,-1.92,0.43,-1.03,0.15,0.13,-0.14317111555013348,-1.436251941516141,-1.6978442913300076,-0.025582237953867305,1,1
2019-11-30,3.87,0.39,-2.0,-1.64,-1.14,0.12,-2.54,-0.055706325101690594,-1.71789902899678,-1.5200772698818386,-0.15408530056448,1,1
2019-12-31,2.76,0.99,1.73,0.05,1.19,0.14,-2.22,-0.04133853215330862,-1.6453180562761829,-1.513272285481769,-0.16723060703083645,1,1
2020-01-31,-0.09,-4.37,-6.22,-1.19,-2.19,0.13,6.02,-0.3196551605013876,-0.7123657909687503,-1.9546628710033946,-0.4855929165268514,1,1
2020-02-29,-8.15,0.08,-3.82,-1.43,-2.53,0.12,-0.28,-0.6205476152096103,-0.1725970956163201,-2.400993716941247,-0.5342419032492565,1,1
2020-03-31,-13.35,-8.18,-13.83,-1.61,1.19,0.12,8.21,-3.248760346470876,3.5014887790490548,-3.9852042047365646,0.5628799728808792,2,1
2020-04-30,13.58,2.57,-1.34,2.76,-1.02,0.0,-5.48,-5.655463593369619,6.011743386027477,-1.2883762684033102,-1.7361524180032906,2,2
2020-05-31,5.59,1.92,-5.0,0.96,-3.16,0.01,0.16,-4.684447818615694,4.137120669409791,-0.8620771367950277,-0.19288214240137985,2,2
2020-06-30,2.44,1.95,-2.17,0.14,0.55,0.01,-0.83,-3.7840153904866316,3.065928851596224,-1.0499024315581549,1.576790120505097,2,2
2020-07-31,5.83,-3.19,-1.44,0.38,0.97,0.01,7.71,-1.9143916363857492,-3.8164534554995573,1.318522832872182,1.481364142016886,0,2
2020-08-31,7.62,-0.89,-3.02,4.27,-1.51,0.01,0.46,-1.5313646031981967,-4.166912564226915,0.8107552150870806,0.8776282749456292,0,0
2020-09-30,-3.64,-0.01,-2.72,-1.38,-1.93,0.01,3.19,-1.6418130994929783,-3.719630926400296,0.3916360026564467,0.8334334721436966,0,0
2020-10-31,-2.08,4.67,4.25,-0.77,-0.57,0.01,-3.14,-2.323229321207419,-0.3994551096024753,-1.2063322122204396,0.39603067993222324,0,0
2020-11-30,12.44,7.12,2.09,-2.25,1.28,0.01,-12.5,-2.010396034790446,-0.9431655932020511,-0.9519083382527331,0.39257219428677426,1,0
2020-12-31,4.63,4.93,-1.68,-1.97,-0.06,0.01,-2.37,-1.7670755125518725,-1.4410061811339492,-0.6214006883517201,0.7699737175371936,1,1
2021-01-31,-0.07,6.81,3.22,-3.65,4.97,0.0,4.31,-1.8318029945606744,-1.1878998317273959,-0.752899536930903,0.33164324994626143,1,1
2021-02-28,2.81,4.5,7.2,0.33,-1.99,0.0,-7.9,-1.7172359044952583,-1.4905478135721975,-0.4858830216821615,0.7024526021495929,1,1
2021-03-31,3.16,-0.84,7.35,6.35,3.52,0.0,-6.11,-1.6667906295724002,-1.6195574028204236,-0.14031607278299235,0.8199566623387721,1,1
2021-04-30,4.97,-3.16,-1.02,2.43,-2.72,0.0,1.23,-1.332547376942127,-2.3439551377406116,0.2351997239094311,1.1715175174539538,1,1
2021-05-31,0.29,1.27,7.04,2.34,3.01,0.0,0.56,-1.363587097344994,-2.189149274089036,0.042453187443756854,1.3146041680478668,1,1
2021-06-30,2.73,-0.3,-7.86,-2.14,-0.93,0.0,2.07,-1.1187320527407931,-2.669075837147536,0.2144697855034798,1.7430138481876554,1,1
2021-07-31,1.34,-4.55,-1.79,5.5,-0.59,0.0,-2.18,-1.269249606183023,-1.9285418762906512,-0.5632280330872672,0.5359605624242306,1,1
2021-08-31,2.95,-0.66,-0.23,-0.26,-1.72,0.0,2.63,-1.330618225098483,-1.7287085716597166,-0.8350575113112194,-0.0488207394365132,1,1
2021-09-30,-4.4,1.12,5.12,-1.92,2.0,0.0,1.39,-1.1828646246921717,-1.8225423258490236,-0.842785710860775,0.5703944967523374,1,1
2021-10-31,6.63,-2.7,-0.53,1.71,-1.54,0.0,3.32,-0.6195542336094099,-3.0445332946783625,-0.16386012632181618,2.194459874699135,1,1
2021-11-30,-1.58,-1.7,-0.37,7.19,1.7,0.0,0.96,-0.5634627388290327,-2.8480243362404583,-0.4775485143987834,1.7260316267478653,1,1
2021-12-31,3.24,-0.78,3.26,4.88,4.29,0.01,-2.39,-0.6003355479348947,-2.444437624047665,-0.9749537641492733,1.4724720133073883,1,1
2022-01-31,-6.15,-4.01,12.86,0.77,7.73,0.0,-2.42,-0.7716642437174592,-1.2972520710142277,-1.3003637737354947,1.353822835293181,1,1
2022-02-28,-2.28,2.86,3.06,-2.03,3.03,0.0,1.66,-0.6072699025946017,-1.154584770808302,-1.4780113154972074,2.080656084287265,1,1
2022-03-31,3.08,-2.11,-1.9,-1.5,3.21,0.0,2.94,-0.30939549841215647,-1.1993558739414771,-1.5035283788739917,2.898630365596085,1,1
2022-04-30,-9.41,-0.35,6.18,3.41,5.92,0.0,5.0,-0.10884255514171033,-0.6971268959590997,-1.5976546867113535,0.8208508734620913,1,1
2022-05-31,-0.33,-0.03,8.44,1.55,3.95,0.03,2.54,-0.021093723106285142,-0.7456248729016255,-1.3793720955513225,2.7789445191371316,1,1
2022-06-30,-8.4,1.33,-6.0,1.76,-4.58,0.06,1.09,0.5219678434898929,-1.218218657255468,-1.031769158172292,3.956058135168926,1,1
2022-07-31,9.56,1.78,-4.15,0.76,-6.85,0.08,-4.36,0.031465268150488584,0.05045812070279664,-2.133532586783569,-0.42059895090161625,1,1
2022-08-31,-3.77,1.49,0.18,-4.78,1.32,0.19,1.85,0.4271571057402037,-0.2230440870355414,-2.0184825420600023,-0.2093079423473601,1,1
2022-09-30,-9.34,-0.97,0.03,-1.37,-0.77,0.19,3.67,0.83224749250879,-0.12599421942776912,-1.7521505759926836,1.2056620473464723,1,1
2022-10-31,7.86,1.81,7.97,3.27,6.43,0.23,3.9,1.0716533681738778,0.13169509234609128,-1.615094380366307,1.7206002712561252,1,1
2022-11-30,4.69,-2.75,1.48,6.31,3.15,0.29,-1.7,1.3680542270886087,0.027976677279211198,-1.733473952283745,0.4183802982594052,1,1
2022-12-31,-6.38,-0.19,1.34,0.33,4.28,0.33,4.91,1.4210458503200747,0.04300398794902243,-1.9489403395106286,-0.3943518350153713,1,1
2023-01-31,6.59,4.39,-3.94,-2.42,-4.43,0.35,-16.1,1.7174428918286146,-0.6268263551105725,-1.5685920851546877,1.0811513820565724,1,1
2023-02-28,-2.57,0.58,-0.8,0.97,-1.51,0.34,0.54,1.888486431705987,-0.3821968695660915,-1.6276900689176377,0.5586469472565161,1,1
2023-03-31,2.49,-6.89,-9.05,2.28,-2.1,0.36,-2.35,1.4796727473562181,0.17583376979071483,-1.9305422260732275,-0.3158365371562584,1,1
2023-04-30,0.63,-2.57,-0.12,2.42,2.85,0.35,1.76,1.6700706894988464,-0.5656321694733054,-1.5843482379037106,0.6306717701457467,1,1
2023-05-31,0.33,-0.43,-7.79,-1.78,-7.08,0.36,-0.88,1.5091598154141614,-0.09823305077060167,-1.7125933976039773,-0.22490061504255715,1,1
2023-06-30,6.46,1.28,-0.13,2.32,-1.54,0.4,-2.69,2.0354486656469435,-0.5012863655407362,-1.6086563672847134,-0.1182852382865304,1,1
2023-07-31,3.21,2.86,4.06,-0.59,0.66,0.45,-4.06,2.234679723319864,-0.6232293543548598,-1.5786515910890568,-0.4401015659675651,1,1
2023-08-31,-2.36,-3.65,-1.15,3.39,-2.41,0.45,3.78,2.3416518638933255,-0.7568817571163453,-1.1567116608402206,0.645273939211636,1,1
2023-09-30,-5.23,-1.78,1.49,1.87,-0.77,0.43,0.32,2.3798342724949815,-0.7015644072063153,-1.022645530234616,0.4002746301787095,1,1
2023-10-31,-3.15,-4.03,0.2,2.43,-0.69,0.47,1.67,1.9880082981998148,0.22962326959595836,-1.0974169589994984,-0.4630134465785656,1,1
2023-11-30,8.88,-0.21,1.67,-3.74,-1.08,0.44,2.57,2.13694968811457,-0.30551989342975017,-1.1012638975462714,-0.5835498388117151,1,1
2023-12-31,4.85,7.27,4.89,-2.99,1.29,0.43,-5.54,2.134039923209392,-0.6982425626442847,-1.1052632520622918,-0.4531756572597635,1,1
2024-01-31,0.73,-5.71,-2.38,0.7,-0.97,0.47,5.41,2.067951086799209,-0.6373980462009972,-1.0354740348963822,-0.08592983466810242,1,1
2024-02-29,5.07,-0.8,-3.43,-1.91,-2.17,0.42,4.9,2.1981589462414197,-0.6575088552629197,-0.910891456857625,0.21141185307908383,1,1
2024-03-31,2.84,-1.19,4.16,1.46,1.14,0.43,-0.29,2.214350768737611,-0.6133616278394494,-0.9626035040398555,0.03857153312124763,1,1
2024-04-30,-4.65,-2.54,-0.45,1.49,-0.31,0.47,-0.39,2.2993091514535444,-0.4330477126090717,-0.9093013342078617,-0.07940465880425136,1,1
2024-05-31,4.32,0.6,-1.31,3.19,-2.85,0.44,-0.17,2.2182684268802784,-0.33766418004713383,-1.0084557374835952,-1.0653889836809585,1,1
2024-06-30,2.8,-4.33,-3.36,0.47,-1.8,0.41,0.86,2.1315847337906044,-0.3342947775317715,-1.080779551337306,-1.2039569306457873,1,1
2024-07-31,1.22,8.34,5.62,0.27,0.28,0.45,-2.35,1.9719794136538036,-0.3797159404788645,-0.9241462321681886,-0.6589766676486329,1,1
2024-08-31,1.61,-3.55,-1.1,0.75,0.82,0.48,4.81,1.5636570153441944,-0.15056134643152622,-1.0951483880255952,-0.17971089330239476,1,1
2024-09-30,1.73,-0.92,-2.77,0.18,-0.29,0.4,-0.62,1.4506265990889577,-0.43844704870278933,-0.9682170788050691,-0.14495661110544983,1,1
2024-10-31,-1.0,-0.88,0.86,-1.42,0.98,0.39,2.96,1.5438796188359911,-0.18360696502762436,-0.9377036773325752,-0.10479221014164303,1,1
2024-11-30,6.49,4.6,0.15,-2.3,-2.05,0.4,1.01,1.8024541056152439,-0.541043371955008,-0.6412780757967654,-0.1309734278370477,1,1
2024-12-31,-3.15,-3.83,-3.0,1.9,-1.21,0.37,-0.3,1.8008625649964183,-0.6491008628073797,-0.5812654917470259,0.02682566059807263,1,1
2025-01-31,2.8,-1.22,1.63,-2.32,-3.24,0.37,0.96,1.7082979029180918,-0.3708060354136144,-0.5193805627771474,0.3794469431117271,1,1
2025-02-28,-2.43,-4.91,4.91,1.1,3.06,0.33,-0.81,1.5570818701842373,-0.10631339490310032,-0.7791189291565673,-0.2959227190730963,1,1
2025-03-31,-6.39,-1.49,2.9,2.11,-0.47,0.34,-2.83,1.0703725157630404,0.6177924529622907,-1.1548890349017291,-0.8346684970726413,1,1
2025-04-30,-0.84,-1.86,-3.4,-2.85,-2.67,0.35,4.97,0.7198776474633906,1.0984265682622378,-1.2152559865684855,0.6945113356525564,1,1
2025-05-31,6.06,-0.72,-2.88,1.27,2.5,0.38,2.22,0.990643302146546,0.47543145577968926,-0.8989370472678212,-0.45176978870457174,1,1
